Tags,Metastasis,ENSG00000227217,FCRL2,LEFTY2,TMEM217,ENSG00000247699,ENSG00000236911,TNFRSF13B,AC108938.5,CLECL1,FGD2,CD300LB,SIGLEC11,DNASE1L3,KCNT1,SLC9A5,ITGAD,ENSG00000242797,PATL2,FCRL3,UMODL1-AS1,ENSG00000216863,ENSG00000227467,ENSG00000267432,BFSP2,ENSG00000233665,KMO,CD68,DOK3,TM4SF19,FGR,LILRA1,KLRC4-KLRK1,FCRL5,TLX1NB,ENSG00000250456,CD160,ENSG00000226239,ENSG00000223991,ENSG00000272789,CD5L,ENSG00000261644,ENSG00000205015,CD36,ENSG00000231236,HIST2H3C,ENSG00000253745,ENSG00000237484,ENSG00000236054,CFP,KLRF1,TRG-AS1,CRHBP,KRT72,KLRD1,ENSG00000264345,CHRNA4,ADRA1A,CD22,PARVG,ENSG00000248115,ENSG00000262319,ATP4B,ENSG00000237928,ENSG00000253988,NKX2-5,IDI2-AS1,C11orf21,ENSG00000241560,ENSG00000231808,TEX101,LINC00528,ENSG00000228835,ADAD2,TLR10,ENSG00000225411,PARP15,FAM9C,ATG16L2,ENSG00000253782,OR5AK2,GDF7,HBA2,ENSG00000256609,TRAPPC3L,HMOX1,LMAN1L,LRTM1,FGFBP2,AIF1L,ENSG00000269553,NR5A1,FCRL6,NCR1,CCM2L,H3F3C,CR1,ENSG00000231749,BMF,SCN11A,ENSG00000249988,ENSG00000242258,KIR3DX1,SPIC,KLHL14,CASP16,ENSG00000233024,P2RX5,ENSG00000261924,GPR182,ENSG00000257950,STAB2,PTGDR,MMP12,ENSG00000261606,IL34,TBX21
TCGA-FB-AAPP-01,1,0,0,0.04218032,0.098302594,0.011637292,0,0,0.367617778,0.039083992,0.119085659,0.037093869,0.010599362,0.064101223,0.002885362,0.16136301,0,0.120890636,0.253771515,0.005144046,0,0,0.041181765,0.006117093,0.016247234,0,0.056562016,0.39946375,0.292996173,0,0.522773704,0.018393095,0,0,0,0,0.067754772,0.01670729,0,0.907900029,0,0.058490043,0,0.09642328,0,0,0,0.006766957,0,0.080845613,0.400378274,0.008143287,0.011998493,0,0.028986246,0,0,0,0.032763541,0.155414857,0.013897428,0,0,0,0,0,0,0,0.016526671,0,0.021059346,0.031140532,0.020247908,0.008180923,0.031901138,0,0.018321287,0.01148234,1.338714032,0,0,0.248383198,1.68944664,0,0,2.475186766,0,0.042464362,0.02690542,0.660068805,0,0,0.012591455,0.035532779,0.325007489,0.159090705,0.00880029,0.022496171,1.710299554,0,0,0.046474125,0,0,0.074108479,0.294327086,0.011099596,0.008026677,0.007994242,0,0.06834569,0.072419843,0.033265851,1.14857716,0,0.527143808,0.01286602
TCGA-US-A77E-01,1,0,0.177729899,0.063969105,0.188681981,0.006618257,0,0.129307689,0.065707178,0.166706237,0.703590942,0.267212121,0.072335691,0.066834303,0.032818741,0.310602525,0.013008453,0.261256998,0.260582593,0.087764281,0.035734259,0,0.093682101,0.017394291,0,0.019667622,0.147970243,2.699940408,1.416356388,0.271944488,4.250391625,0.015690535,0.014758304,0.067765323,0,0,0.086698998,0.076012965,0,1.032665571,0,0.099791803,0,0.968156431,0.007347969,0.288749431,0,0.007696886,0,0.355282954,0.166979671,0.12041061,0.027294702,0.035518593,0.082423993,0,0,0.0065413,0.558989644,1.22856745,0.007903621,0.028622166,0.012854007,0.08302447,0.032091883,0.009134079,0.104927379,0.232308854,0.046994502,0,0.047906731,0.088549826,0.011515209,0.060483559,0.113390813,0,0.514029566,0.003265067,3.48929678,0,0,0.804387378,7.105502821,0,0,10.29107294,0,0,0.107109869,0.732729336,0.087939137,0.016768056,0.093091692,0.010103942,0.717161169,0.579050515,0.12678883,0.012793821,9.027887994,0.017381194,0,0.079291046,0.007464102,0,0.065135208,0.089273103,0.031562314,0.223678127,0.027278482,0.110847652,0.03886895,0.022652281,0.277473637,8.379440692,0,1.250563053,0.146340951
TCGA-IB-A6UF-01,1,0,0.016400064,0.121375559,0.295497759,0.007175737,0,0.011683313,0.265538141,0.325347352,0.632314662,0.556568135,0.137250395,0.06587637,0.13343695,0.313804439,0.028208408,0.17890336,0.065199794,0.015859499,0,0.00370121,0.033857765,0.018859477,0.0300549,0.021324299,0.125557303,1.117894006,1.213043455,0.021840844,2.035583617,0.198475757,0.040003629,0.043416129,0.010966621,0,0.104446644,0.010301978,0,0.170381653,0,0.180329402,0.015639428,2.587365898,0,0,0,0,0,0.271912778,0.246879538,0.12051069,0.022195378,0.019255229,0.079834408,0.036769293,0,0,0.289569375,1.248201952,0.012854059,0,0.013936748,0.135026899,0.069590205,0.019806954,0.065009032,0.113591633,0.050953025,0,0.038956571,0.10560958,0,0.015133457,0.078682973,0.007205657,0.372807379,0.007080192,2.298326161,0,0,0.304186789,2.834500115,0.191662488,0,11.39936754,0.010096339,0,0.06636122,1.142755483,0.04767329,0.006060164,3.245389119,0.02191007,0.673359884,0.647445676,0.054263972,0.006935746,6.48368123,0.029614007,0,0.028656676,0.012139248,0.018319683,0.024925338,0.084693797,0.041065111,0.292013124,0.019717501,0.066101621,0.066726459,0.037956932,0.102561232,1.305800416,0.003052831,2.228881095,0.182467968
TCGA-HZ-8005-01,0,0,0.003536926,0.014958004,0.320277252,0.006190233,0,0,0.072631805,0.155924801,0.82172948,0.111811076,0.208610643,0.011365802,0.004604437,0.135353508,0.008111436,0.038583261,0.176235442,0.054725519,0,0.006385783,0.080321426,0.016269345,0.008642402,0.027593479,0.321931656,0.555735272,1.833135754,0.226095067,4.675852954,0.117406216,0.027607673,0.066263751,0,0,0.040545946,0,0,0.04199477,0.029136437,0.34223912,0,0.293593889,0,0,0,0.021597311,0,0.050823216,1.334633799,0.246904846,0.019147098,0,0.325847954,0.095158363,0,0.003059127,0.203325873,1.180113208,0.003696234,0.013385538,0,0.019413752,0,0.008543349,0.014020198,0.24710807,0.017582086,0,0,0.04141151,0,0,0.004242298,0,0.201410183,0,0.805527633,0,0,0.009175183,1.170358929,0.033067971,0.032444273,30.95934799,0,0,0.085870907,1.880468601,0.041125913,0,0.301400131,0.207910718,0.172881448,0.287725759,0.285549787,0,6.585091476,0.011612211,0,0.032961349,0.010472062,0,0,0.01565616,0.01180843,0.849657439,0.008504765,0.025919693,0.075739933,0.025039518,0.11206913,8.706228522,0,0.520750199,0.444848965
TCGA-LB-A7SX-01,0,0.028228957,0.774169948,0.04472732,0.125086151,0,0,0.337538812,0.046777904,0.049732829,0.618754757,0.251735879,0.05394907,0.156335338,0.036715082,1.938770421,0.043658569,0.046148562,0.565099825,0.137457493,0,0.003818945,0.061135856,0.13232388,0.103369805,0.022002622,0.151143136,0.557176946,1.966213343,0.34930176,1.650703317,0.099469058,0.008255228,0.630606586,0,0,0.161653612,0.010629682,0.127746565,0.577633384,0,0.204672215,0,0.808093326,0.016440684,0,0,0.116244234,0.093643544,0.565800594,0.424554558,0.279774258,0.045802818,0,0.070079311,0,0.004018319,0,0.437748216,7.297315939,0.017683925,0.032020276,0.014380074,0.220593296,0.071803858,0,0.385692511,0.2547934,0.042059066,0,0.040195773,0.158500368,0,0.062459401,0.319669346,0.044609207,0.462376687,0.003652706,4.730455172,0,0,0.098768052,0.674922713,0.079103696,0,7.927325073,0,0,0.496423153,4.861794652,0.049189769,0.043770558,0.50469698,0.033910538,0.769219994,0.647797153,0.117579209,0.157440165,3.853680241,0.027778203,0.03297003,0.15769728,0.004175132,0.018902429,0.072868258,0.26840567,0.042371386,0.357476964,0.025430889,0.05580352,0.086967179,0.039164335,0.253976851,1.176065966,0.009449823,3.392177609,0.229200992
TCGA-Q3-A5QY-01,0,0.205155182,6.864893598,0.250758837,0.600634922,0.007686981,0.177014944,12.96001198,0.09713156,5.834601802,8.523869342,1.208777781,0.427084117,6.118402322,0.026682846,0.25827065,0.488526733,0.079853974,2.058100177,10.56402604,0.041504672,0.428209985,0.244822505,0.05252817,1.352240244,0.742416146,1.550518131,1.451255682,11.11920783,0.432843018,13.18598278,0.571026878,0.171414934,4.615159727,0,0,0.106293662,0.05517977,0.047367538,0.704008377,0.967852269,1.622688293,0,16.32055906,0.025603583,0.013415082,0,0.134096834,0.048611325,5.845129378,0.846300017,1.839626732,0.562715539,2.990927985,0.164662344,0.275722745,0.002085951,0.113963964,31.54301969,11.44646193,0.041309582,0.083110271,0.014929688,0.132593125,0.298192959,0.010609062,0.104461013,4.766861937,0.087333171,0.160207034,0.055642769,1.553019302,0.267493985,0.059442746,9.082121713,0.054033227,7.886518793,0.003792314,7.066536392,0,0,1.221401296,74.32807859,0.082127081,0.048346845,40.51419405,0.005407832,0.042074575,0.764208915,3.68509436,4.851633718,0.012983855,0.598842019,0.234710781,2.541844272,0.378312921,4.090419325,0.007429891,9.906581045,0.216299255,0.068460325,2.138651989,0.013004122,0.27474846,3.097335999,0.019441694,0.021995421,20.4657158,0.06336689,0.148059587,0.650848425,0.055012235,0.637236289,4.457300516,0.013081334,5.601100033,1.589240707
TCGA-2L-AAQL-01,0,0.105844584,0.031724078,0.559017519,0.576492689,0,0,0.045200109,0.083520919,0.435104676,1.149490014,0.648920689,0.235995949,0.169907231,0.032121446,0.167793972,0.19401241,0.096130115,0.162556811,0.106351843,0,0.00477305,0.076409709,0.038913639,0.051678064,0.041249457,0.14842451,2.10135426,2.113510616,0.408403657,4.149306731,0.336394945,0,0.053835651,0,0,0.040408056,0.026570689,0,0.690557228,0.010889006,0.023255129,0,1.295527936,0,0,0.044203964,0.010761931,0.117038941,0.853264013,0.657972493,0.200737371,0.162196849,0,0.113710151,0.047417373,0,0.036584676,1.085541407,2.366617716,0.049729459,0,0.089863569,0.696518236,0.314100313,0.102171531,0.020958776,0.095534883,0,0,0.016746023,0.235242854,0.016100782,0.032526634,0.285381294,0.01858471,0.165112681,0,2.110422504,0,0,0.098754983,8.966536516,0,0.019400361,19.71561116,0,0.016883458,0.192552466,1.12545344,0.122958152,0.007815137,0.230287591,0.014127521,1.840094652,0.202409825,0.051317467,0,6.696896461,0.031246343,0,0.110866229,0,0.02362491,0.048215261,0.03900729,0,0.127653452,0.1334945,0.06974517,0.076992001,0.080621786,0.229254319,3.967270371,0,4.610930709,0.296694164
TCGA-IB-7889-01,0,0,0.653289731,0.163775746,0.921021661,0,0,1.041152407,0.159581614,1.504338755,1.42232156,1.089590406,2.38876191,0.984735491,0.020457918,0.141441316,0.038614096,0.19591865,0.260613177,1.604791895,0.007955478,0.060798421,0.264180306,0,0.164566934,0.061300125,0.426819537,1.307213266,2.455447199,0.188355045,6.609110371,0.456440363,0.039427494,0.342875385,0,0,0.068628265,0.0423067,0,0.199914057,0.027740517,0.207354336,0,2.488808455,0,0.041141733,0.084459558,0.030843883,0,1.258095506,0.635345911,0.400041097,0.194450833,0.023722392,0.119397074,0.030199783,0.004797937,0,3.6947,2.648565628,0.02111489,0.025488481,0.011446692,0.452849269,0.514409727,0,0,0.198761896,0,0,0.010665421,0.378503947,0.010254472,0.012429587,1.688323273,0.011836468,0.550538699,0,1.502243819,0,0,0.335447133,2.586738423,0.031483692,0.024711901,15.6587319,0,0,0.367905837,3.275391299,0.039155581,0.004977404,0.452759308,0.089977166,1.98835278,0.402854248,0.803722511,0,9.731171791,0.046434666,0.104977982,0.557033676,0,0.015046535,0.221779656,0.01987477,0,1.060985408,0.032389213,0.251714448,0.103840202,0.201722065,0.280789278,11.22484357,0,4.050314292,0.801461112
TCGA-HZ-A49H-01,0,0.029550675,0.323281345,0.271564772,0.384644626,0,0.014873447,0.170361721,0.188876987,0.494583171,1.760315708,1.004679487,0.381206499,2.853292256,0.05572949,0.202541274,0.137108164,0.064412398,0.507050187,0.640668393,0.020924252,0.01199326,0.274278508,0.016296407,0.194777492,0.023032814,0.327741137,0.55256657,1.849194314,0.011795372,7.582529635,0.465505955,0.060492238,1.008235046,0,0,0.129737211,0.077891645,0,0.446936615,0,0.214255241,0,16.0837297,0,0.013526215,0,0.018027695,0,2.951670705,0.95997478,0.450157665,0.455499985,0.041595936,0.164739409,0.516298493,0,0.053623762,0.941946352,3.361464368,0.060163709,0.008379877,0.030106736,0.753534191,0,0.010696949,0.140435182,0.52811187,0.055035409,0,0,0.269622546,0,0.027243264,0.520545964,0.007782978,0.565374651,0,2.869786506,0,0,0.273415732,21.11720222,0,0.064996479,11.61416473,0,0.028282085,0.68094211,5.135928477,0.0514929,0.006545708,0.729595209,0.21298965,2.389732346,0.254297955,0.494291419,0,3.58999197,0.093052209,0.034513731,0.794451721,0.004370617,0.039574932,0.098715355,0.052274006,0.007392545,0.769812711,0.010648639,0.408914206,0.136558648,1.003246683,0.413573045,5.103814685,0,8.275644651,1.276783595
TCGA-2J-AABA-01,1,0,0.264458142,0.472221412,0.347534909,0,0.039475558,0.443783111,0.157815933,0.276351844,1.824378813,0.22949522,0.121785767,0.254948402,0.056104332,0.55950539,0.05391085,0.128217521,0.336439979,0.400093052,0,0.010610421,0.157724995,0.021626115,0.086159696,0.015282825,0.164972779,0.285165372,1.621593038,0.125224203,3.251449675,0.081282732,0.011468015,0.844911716,0,0,0.142225336,0.044299695,0.03802784,1.325767156,0,0.206783271,0.022417116,1.601599296,0.034258658,0,0.049132389,0.131579898,0,0.643091002,0.259504799,0.424644217,0.074233202,0.082799708,0.13834364,0.210816278,0,0.010165901,1.01352005,1.634605512,0.024566194,0.0111205,0,0.274186988,0,0.056781462,0.046591058,0.375191723,0.087641558,0,0,0.165139418,0,0.079536864,0.359492496,0.010328386,1.716466364,0.010148547,3.035636969,0,0.029844473,0.35063965,0.243079049,0,0.010781681,9.665290825,0,0.018765843,0.118900381,10.38891796,0,0.017372937,0.589827797,0,1.401801938,0.196854935,0.373346158,0.009941503,5.015120704,0.057883478,0.045801379,0.397064837,0,0.026258918,0.131000019,0.147411499,0.009810262,0.595920763,0.035328138,0.008613473,0.055372743,0.092810913,0.392022357,0.935848781,0,1.544160789,0.432116915
TCGA-IB-7644-01,1,0.01859235,0.002786279,0.353503383,0.097832309,0.004876471,0,0.031758877,0.167249862,0.155588047,1.018821298,0.523306308,0.155453846,0.250701425,0.008463539,0.091023262,0.035144642,0,0.064985545,0.030177734,0.006582439,0.00503052,0.069026946,0.002563296,0.013616427,0.014491518,0.116138089,0.708191033,1.040677982,0.029685101,2.259586028,0.277466807,0,0.013617523,0,0,0.124214317,0.007000994,0.006009809,0.049623245,0,0.073528704,0,1.695618674,0.010828276,0.0510616,0,0.019849298,0,0.286418082,0.17895875,0.218390339,0.045250451,0.006542712,0.100409802,0.049975183,0,0.007229652,0.210514068,0.90035003,0,0.005272354,0.132595445,0.061174179,0.047291952,0,0.022089344,0.053700411,0.020775924,0,0.070597378,0.071769915,0,0.02056872,0.160413582,0.009793608,0.145869092,0.00481154,0.997647783,0.03063696,0,0.092517397,1.745161407,0,0.015335149,15.69274767,0,0.008897097,0.214213624,1.752649183,0,0,0.247986175,0.074447974,0.757219643,0.23999435,0.14627712,0.023566892,4.325958985,0.018295471,0.021714948,0.136321065,0,0.012449648,0.033877408,0.02055572,0,0.020180909,0.013399574,0.05717242,0.050119057,0.042485362,0.120810432,11.09993078,0,1.413718024,0.215654194
TCGA-FB-A4P5-01,0,0,1.459129278,0.33160837,0.302409387,0.011933312,0.022899914,0.660601238,0.129246485,1.12218893,3.595604086,0.494486599,0.434759162,1.226993106,0.065092652,0.388212493,0.312738794,0.198345193,1.264991058,1.756540391,0.03221604,0.092327156,0.18299368,0.025090775,0.516476032,0.1595812,0.626408546,1.68576425,6.19497537,0.181607533,14.13640564,0.273483961,0.266105482,1.882790032,0.054712751,0,0.156326081,0.085661377,0.014706725,1.821510766,0,0.599778618,0.0260085,7.320234284,0.013249047,0,0,0.04857362,0,2.087625422,1.341171631,0.668034296,0.123036998,0.016010803,0.776776031,0,0,0.070767313,12.52606334,5.721317057,0,0,0.023176929,0.205838294,0.231458191,0.098817394,0,0.640630412,0.321994172,0,0,0.862181763,0.103814782,0.243281646,2.608830755,0.047932273,2.893248406,0.023548836,4.254377225,0,0,0.261776389,3.263398261,0,0.037526954,13.93830642,0.008395149,0,0.579386145,3.514460478,1.902745959,0.010078104,1.665615086,0.109309891,2.692859931,0.293647526,1.12200191,0,6.128819139,0.062679708,0.106278183,0.730729822,0.033646118,0.335123653,0.863563464,0.120725568,0.022763875,6.938608362,0,0.179881446,0.303698233,0.189368087,1.716972584,25.96666952,0,4.169978969,2.374792919
TCGA-RB-A7B8-01,0,0,0.229242191,0.135728244,0.262657779,0,0.030796999,0.280894654,0.318665259,0.148222859,2.379002266,0.161989949,0.109628774,0.139965902,0.049738632,0.36375012,0.205036377,0.13337248,0.315941962,0.329868923,0.021662905,0,0.113584359,0.012653769,0.08962373,0.035768853,0.292509334,1.567903482,2.895761106,0.366352923,5.887652128,0.228286858,0.098414946,0.27076015,0,0,0.09927786,0.103681699,0.019778371,1.388142184,0,0.060496017,0,1.082130112,0,0.042011123,0,0.037328193,0,0.410489804,0.220858476,0.297597438,0.190286557,0,0.167890005,0.205586348,0.002177478,0.007930964,1.091920865,2.813036855,0.014374054,0.043378489,0.031169543,0.037748464,0.077819262,0.033223696,0.072696364,0.276138843,0.068373877,0,0,0.246932046,0,0.095896955,0.439936258,0,0.610599292,0.007917426,3.565850705,0,0,0.111799834,4.822248742,0,0.008411367,20.45167858,0,0,0.296833792,0.80961991,0.213242667,0,0.364652146,0.049001881,1.505969665,0.307154172,0.210359752,0,2.882270019,0.036126403,0.107196333,0.16022667,0.022624527,0,0.074327372,0.135298366,0.007653512,0.525790764,0.027561374,0.03359916,0.121743326,0.079897123,0.412880831,7.412430027,0,2.772847015,0.532290896
TCGA-2J-AABH-01,1,0.023331809,0.034965424,0.05175526,1.001554365,0.018358663,0.011743368,0.029891006,0.303779868,0.308288988,1.374206173,0.344607395,0.167212527,0.056180151,0.053105088,0.365524506,0.120282328,0.165285155,0.088965055,0.089266119,0,0.012625744,0.021655728,0.009650152,0.042718627,0.018185616,0.178461267,0.759450932,1.782858045,0.186261312,4.082838314,0.304672472,0.006823114,0.103957029,0.01870493,0,0.066805005,0.052713894,0.015083592,0.539698711,0,0.153787057,0,0.592722534,0.013588561,0,0,0.024909171,0,0.251214653,0.224577925,0.141312805,0.069404434,0,0.069099907,0,0.003321223,0.01814519,0.752330579,1.481284185,0.018270157,0.006616353,0.011885424,0.316669497,0.059347354,0.016891606,0.055440475,0.109507812,0.008690669,0,0,0.122816053,0.010647508,0.047321972,0.138397411,0.03687042,1.233200736,0.006038072,2.116022103,0,0,0.188664807,0.619819332,0,0.006414767,7.794861661,0,0,0.169780911,0.750941708,0,0,0.251609675,0.056055504,0.704139039,0.234245187,0.177395014,0.011829774,3.331252965,0.025255177,0,0.211802534,0.006901663,0,0.021256625,0.087705279,0.017510408,0.160393661,0.008407659,0.020498999,0.056905118,0.009520624,0.169099847,6.540053115,0,1.512732967,0.16914223
TCGA-HZ-7289-01,1,0,0,0,0.041246431,0,0,0,0.211539315,0.043730963,0.057369199,0.200603734,0.005929797,0.017930667,0,0.083330121,0.008531057,0.013526418,0.019718347,0.002877829,0,0.003358067,0.015359385,0.017110992,0.018178982,0,0.082273195,0.472744895,0.265388256,0.009907976,0.373705247,0.025724975,0.007258969,0.004545112,0.019899785,0,0.033167144,0,0,0.022083623,0,0,0,0.187873448,0,0,0,0,0,0.090457917,0.044798207,0.022778749,0.006712539,0,0.033513712,0,0,0.096521444,0.021384434,0.089120277,0.007774895,0.007039,0,0,0,0.008985314,0.014745491,0.01792355,0,0,0.164942677,0.026132287,0,0.004576805,0.004461761,0,0.027332844,0,0.087340127,0,0,0.445822342,2.461807993,0,0,3.880400173,0,0.273201185,0.135469777,0.202390841,0.043253441,0,0.021132812,0.039757521,0.189097958,0.178006119,0.024616546,0.025170899,0.728844699,0.046409151,0,0.043333134,0,0.033242486,0.067843438,0.071353036,0.006209652,0.004490512,0.076030234,0,0.086030764,0.162060696,0,3.644575556,0,0.766765544,0.086374507
TCGA-FB-A7DR-01,0,0,0.078520886,0.215847087,0.689259605,0.006871257,0,0.055937837,0.551953762,0.230772016,0.804708171,0.554853982,0.388021362,0.151394653,0.063035645,0.340798611,0.027011469,0.057104046,0.23308409,0.072895437,0,0,0.194526681,0.021671079,0.057559223,0.030629201,0.20706219,0.789237132,2.129547985,0.188226843,4.367144513,0.3529575,0.015322478,0.118325708,0,0,0.115016982,0.078918756,0,0.955604708,0.008085477,0.069071068,0,0.887373728,0.022886591,0,0,0.027968918,0.043452805,0.946029102,0.835293964,0.278876527,0.077929808,0,0.249878597,0,0.007458378,0.054330867,1.02852416,1.791710361,0.008205757,0.014858161,0.026690769,0.096973081,0.033318678,0.009483253,0.015562643,0.312127533,0.029274593,0,0,0.174676254,0,0.02898263,0.089471356,0.006899907,1.143084155,0,3.062689058,0,0,0.073329116,10.06815711,0.036705974,0.014405464,29.18827009,0,0,0.524249404,2.634483145,0.136951255,0.005803019,0.475817165,0.136372486,1.988096013,0.338167243,0.135099755,0.006641449,6.522092954,0.533635197,0,0.283554073,0.007749437,0,0.07160312,0.063721485,0,0.383888423,0.004720212,0.063296799,0.087435433,0.104762992,0.229155166,1.928571836,0,2.098733519,0.311467181
TCGA-HZ-A8P0-01,0,0.034676575,0.12991718,0.065931883,0.268898659,0.009095102,0,0.074041814,0.090297715,0.076365032,0.716130792,0.367214731,0.049703455,0.200392711,0.045100968,0.523853689,0.226439372,0.094481826,0.25893684,0.217097212,0,0.014073627,0.064371046,0.038246408,0.038093977,0.067570293,0.154720743,0.828530941,2.617034864,0.110731307,6.037796615,0.20843874,0.020281515,0.537591622,0.01389997,0,0.119145603,0.104460383,0.044835555,0.370209069,0,0.045712772,0.019822658,1.964541967,0.010097904,0,0,0.021154804,0,0.614615013,0.312914808,0.235481652,0.056264382,0,0.113270702,0.093208666,0,0.013484017,0.635889226,1.739974071,0.027153764,0.029500386,0.035329091,0.085571928,0.088204174,0.012552457,0.16479526,0.150234878,0.038749156,0,0,0.219040366,0,0.12787567,0.218157348,0,1.293479699,0.008973999,3.739725964,0,0,0.180642583,3.347018676,0,0.009533857,9.847253374,0,0.049781901,0.105139376,1.612110638,0.120849857,0.007681135,0.118089902,0.027770569,1.717100356,0.174071814,0.149020048,0,3.850799604,0.064833446,0,0.157394275,0,0,0.094777081,0.107347671,0.026024598,0.219563135,0.06247883,0.060932701,0.080123148,0.288657847,0.259988565,0.883642031,0.011608204,2.201193825,0.211163627
TCGA-3A-A9IU-01,1,0,0.176809608,0.054523072,0.340360111,0.045127747,0,0.246668081,0.215289994,0.162387965,0.95841216,0.369886351,0.170283032,0.100613822,0.011189017,0.206288752,0.029566807,0.080365115,0.265547946,0.18523024,0.008702154,0.013300955,0.022813852,0.010166231,0.054003804,0.009579081,0.13160362,0.51919144,1.708160157,0.225655707,2.332936365,0.086609875,0.007188006,0.282042576,0.009852624,0,0.051610284,0.027766487,0,0.153074164,0,0.178212554,0,0.594949474,0.007157631,0,0.030795558,0.02999004,0,0.280935437,0.147867559,0.112780342,0.033234592,0,0.074936329,0.066068484,0,0.006371858,0.647361726,1.082665224,0.011548334,0.020910564,0.012521043,0.141529232,0,0.044487375,0.043804026,0.133112497,0.064088053,0,0.02333289,0.129384114,0.02243385,0.022660317,0.269506773,0.006473701,0.405984656,0,2.224860224,0,0.018706137,0.120399291,1.828306365,0,0.013515642,10.71397304,0.004535373,0,0.1788606,2.53152387,0.042830603,0.016333705,0.132532736,0.039368859,0.453719631,0.387785123,0.165756116,0,6.413385516,0.01693096,0,0.120146649,0.010906134,0,0.01866117,0.032610232,0.018446844,0.146738261,0.008857291,0.010797631,0.034706933,0.020059553,0.159714515,0.91466422,0,6.00740931,0.128295189
TCGA-XN-A8T5-01,1,0.035786253,4.494181685,0.36288936,1.100103669,0,0.072047755,2.254130705,0.211789348,0.709278957,2.345208629,1.156843251,0.170980017,1.947417854,0.137305491,0.380434481,0.098393941,0.078004255,1.438455849,4.136525196,0,0.096826627,0.265723882,0,0.170356394,0.348662978,0.547446613,0.619597526,5.199005437,0.057137398,6.488684256,0.311537092,0.125583239,2.645105192,0.01434478,0,0.116127337,0.242557195,0.046270328,0.795950108,0.0552239,0.424580551,0,5.167747189,0.041684179,0,0.04483633,0.043663549,0,3.734564509,0.409042551,0.985205073,0.232259548,0.768191625,0.289900725,0.144287126,0.005094081,0.106685625,14.11572736,4.678730088,0.056045413,0.172518389,0.03645965,0.250212509,0.318593721,0.038862435,0,1.692547433,0.053318879,0.260826728,0,1.205599096,0.048993341,0.211148467,4.078224119,0.028275865,5.073499012,0.018522349,4.681017961,0,0,0.228159845,29.78787487,0.100280886,0.039355792,19.49010098,0.006603208,0.017124987,1.193543105,5.881817445,2.120191514,0.039634687,0.771836187,0.30092212,3.260989438,0.538926748,1.145135121,0.027216702,4.183187612,0.218331915,0.041796579,1.112027725,0.010585748,0.047925759,0.847686865,0.110782881,0.008952469,3.916758401,0.038686921,0.07074292,0.238873995,0.13142432,0.500842355,0.405297455,0,9.438820512,1.120736727
TCGA-IB-AAUV-01,0,0.06478558,1.161828224,0.403754276,0.364822266,0,0,0.580989778,0.250496148,0.798959407,2.960841809,0.649951799,0.221832249,0.847577032,0.054769827,0.365504323,1.554902867,0.105911149,0.703348788,0.731078874,0.015291132,0.075958963,0.173713497,0.011909172,0.150248296,0.168320375,0.539582015,1.435759723,4.251023408,0.146537999,12.85407563,0.653512945,0.176827307,0.420465488,0,0,0.300918766,0.113844108,0.041882703,1.825199367,0.019994898,0.427021472,0,4.408263185,0.01886572,0.009884756,0.027056457,0.088927007,0.071637446,1.724198732,0.727518064,0.919526463,0.134317017,0.288778061,0.609469856,0.203163289,0.00307402,0.069977584,4.372018563,5.160747216,0.0473488,0.085734452,0.022001554,0.710543958,0.054930055,0.093806054,0.064142463,0.596446995,0.112613361,0,0.020499883,0.666891558,0.029565003,0.067690503,1.339188752,0.017063054,3.135910665,0.0111773,4.238086108,0,0,0.470136814,46.41114796,0.151286104,0.059373074,31.80584948,0,0.03100219,0.288097153,3.311518342,0.752604893,0.009567011,0.386093918,0.164296869,2.543641625,1.269887254,1.197882446,0.010949269,7.026085503,0.072251242,0.100888483,0.301596618,0,0.014460386,0.367256715,0.071626997,0,2.390912586,0.007781867,0.099609471,0.188501717,0.292558136,0.642245175,8.769814864,0.002409709,2.961549126,1.28999473
TCGA-IB-A7M4-01,0,0,0.482170383,0,0.066004081,0.007813718,0,0.324412383,0.169256562,0.26242471,1.374844008,0.207551896,0.064051313,0.179333277,0.013561387,0.450049418,0.092149089,0.129872876,0.430712599,0.74259008,0.04218897,0.008060556,0.110603982,0.082144948,0.109090079,0.081270706,0.174698239,0.825277159,1.57851375,0.10702202,3.393097106,0.098798562,0.01742411,0.563677457,0,0,0.045493118,0.044871627,0,0.424068474,0.018388963,0.196362141,0,0.558122745,0.008675239,0,0,0.045435908,0,0.31582722,0.232985239,0.338998079,0.032224968,0.104835869,0.153104703,0.04003838,0.002120342,0.007722861,1.902885924,1.680057785,0.004665629,0.008448053,0.015175838,0.03675797,0.037888668,0.032351929,0.017697215,0.564675603,0.044386528,0,0.070700207,0.188180385,0.040785634,0.071408757,0.396263178,0.015692596,0.7380963,0,2.403083395,0,0,0.071805419,18.25525609,0,0.024571976,8.628911813,0.016490978,0,0.234849121,1.981593793,0.05191183,0.013197923,0.270540127,0.071574156,0.759413693,0.34182246,0.23044506,0,1.562930171,0.002931539,0,0.260037382,0.022030874,0,0.131183442,0.019762234,0.022358066,0.87308513,0.010735273,0.019630524,0.057362353,0.04376288,0.424383065,6.193685259,0.006648505,4.793417074,0.526962671
